created,text,retwc,hashtag,followers,friends
2021-10-25 18:28:44,b'RT @doctor_oxford: So Sajid Javid is predicting we\xe2\x80\x99ll have a \xe2\x80\x9cnormal\xe2\x80\x9d Christmas this year. \n\nIs he - the actual health secretary - seriousl\xe2\x80\xa6',2610,None,85,60
2021-10-25 18:28:43,b'@satsdart Can\xe2\x80\x99t pry these hands these knuckles are whiter than a ginger on Christmas morning',0,None,9377,671
2021-10-25 18:28:42,"b'RT @gisellecuevas10: since i didn\xe2\x80\x99t go to the pumpkin patch, i better go to the christmas lights'",902,None,265,279
2021-10-25 18:28:41,"b'@FragranceDirect Ooh lovely! I love Yankee Candles, especially their Christmas scents \xf0\x9f\x92\x96\xf0\x9f\x8e\x85'",0,None,339,1003
2021-10-25 18:28:40,b'RT @xosophiebeth: I just booked the Adult Ballet Collective\xe2\x80\x99s Nutcracker Waltz of the Flowers Christmas intensive \xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\xa9\xb0\xf0\x9f\x8c\xb8\xf0\x9f\x8d\xac I also can\xe2\x80\x99t wait f\xe2\x80\xa6',3,None,510,876
2021-10-25 18:28:39,b'Might just relive my childhood and ask for GI Joe figures for Christmas.',0,None,210,832
2021-10-25 18:28:39,"b'RT @arxhiiie: u guys hate mariah cos she\xe2\x80\x99s pretty, u hate christmas because ur losers and u hate jesus because ur going to hell'",127,None,363,384
2021-10-25 18:28:39,b'Person; Are you going to decorate for Christmas\nMe: https://t.co/4Z9CFBkIaQ',0,None,68,788
2021-10-25 18:28:38,b'RT @EricDier_4: @RequestABet #RequestABet @Nsyoungy to get his heart broken... Again. Ralph and ole to get fired by Christmas.',2,RequestABet,159,884
2021-10-25 18:28:38,"b'@bigkenreid We\xe2\x80\x99ll have an oven ready Christmas, Ken.'",0,None,435,593
2021-10-25 18:28:38,"b'RT @KatieMettner: \xe2\x80\x9cThe book reads like a #Hallmark movie, but the difference is, the movie part of the story is like that, but Carrie and B\xe2\x80\xa6'",17,Hallmark,60014,55456
2021-10-25 18:28:37,b'Planning to buy a gaming keyboard and mouse this Christmas. If i have enough money hehe.',0,None,949,821
2021-10-25 18:28:37,"b""Baby Einstein Neptune's Ocean Discovery Jumper --&gt; https://t.co/HZlMtbmigr\n#pic #video #baby #baby #birthday\xe2\x80\xa6 https://t.co/n5UFvDYYu5""",0,pic,894,862
2021-10-25 18:28:36,b'RT @TheBabylonBee: Experts Warn That If Children Between The Ages Of 5-11 Aren\xe2\x80\x99t Vaccinated Then Pfizer Executives Won\xe2\x80\x99t Get Their Sales Bo\xe2\x80\xa6',3706,None,292,311
2021-10-25 18:28:36,"b""RT @FL_Amanda_: Stop supporting China's economy. So many great products still made here! https://t.co/tEIjMWxyF5 Wilson's footballs, Webber\xe2\x80\xa6""",1,None,212,940
2021-10-25 18:28:36,"b'Yep, it\xe2\x80\x99s official, I think I might get an oculus quest 2 for christmas. Fuck the streamdeck'",0,None,1968,1978
2021-10-25 18:28:35,b'RT @SteveRT1: Still time for a few more pet portraits in time for Christmas if your quick!\nPlease DM for details! https://t.co/tlqF577PxR',24,None,483,430
2021-10-25 18:28:34,"b""RT @GBullstein: It's not Merry Gifting Season, it's Merry Christmas.""",220,None,2394,4984
2021-10-25 18:28:33,"b'RT @brenthardinge: But if you want something shipped, Christmas 2022 is the date you should be looking at, so 425 days. \n\nBut order quick!\xe2\x80\xa6'",1,None,655,571
2021-10-25 18:28:33,"b""RT @FragranceDirect: FOLLOW, LIKE &amp; RT TO WIN! \xf0\x9f\x8c\x9f YANKEE GIVEAWAY \xf0\x9f\x8c\x9f Home scent lovers, this one's for you! We're giving away a dreamy bundle\xe2\x80\xa6""",547,None,387,839
2021-10-25 18:28:33,b'CHRISTMAS CLEARANCE Lenox Santa Christmas ornament https://t.co/avASltdRDK via @Etsy',0,None,49,108
2021-10-25 18:28:32,b'RT @claireyfairey28: Evening #womaninbizhour \xf0\x9f\x8e\x84\xf0\x9f\x92\x99\xf0\x9f\x8e\x83\xf0\x9f\x92\x9cmy Etsy shop is full of handmade goodies with 10% off if you use code SPOOKY1 \xf0\x9f\xa7\x99\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x99\xf0\x9f\x8e\x83 https\xe2\x80\xa6',10,womaninbizhour,2370,1254
2021-10-25 18:28:32,"b""RT @FragranceDirect: FOLLOW, LIKE &amp; RT TO WIN! \xf0\x9f\x8c\x9f YANKEE GIVEAWAY \xf0\x9f\x8c\x9f Home scent lovers, this one's for you! We're giving away a dreamy bundle\xe2\x80\xa6""",547,None,74,688
2021-10-25 18:28:32,"b'RT @andersleijersta: I have written to the the head of @Tesco today, Mr ken.murphy@uk.tesco.com,\n\nto ask him why Tesco adverts use the word\xe2\x80\xa6'",645,None,477,710
2021-10-25 18:28:32,b'RT @AbsoluteDice: \xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8dSPECIAL OFFER\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\nBuy ANY Absolute Dice game and we\xe2\x80\x99ll send you another Absolutely FREE with your order. UK Only \xc2\xa39.99\xe2\x80\xa6',17,None,20754,20686
2021-10-25 18:28:32,b'RT @AbsoluteDice: \xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8dSPECIAL OFFER\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\nBuy ANY Absolute Dice game and we\xe2\x80\x99ll send you another Absolutely FREE with your order. UK Only \xc2\xa39.99\xe2\x80\xa6',17,None,11305,11678
2021-10-25 18:28:32,b'RT @AbsoluteDice: \xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8dSPECIAL OFFER\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\nBuy ANY Absolute Dice game and we\xe2\x80\x99ll send you another Absolutely FREE with your order. UK Only \xc2\xa39.99\xe2\x80\xa6',17,None,11460,11678
2021-10-25 18:28:32,b'RT @AbsoluteDice: \xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8dSPECIAL OFFER\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\xf0\x9f\x9b\x8d\nBuy ANY Absolute Dice game and we\xe2\x80\x99ll send you another Absolutely FREE with your order. UK Only \xc2\xa39.99\xe2\x80\xa6',17,None,17053,17928
2021-10-25 18:28:32,b'RT @losttinoct: Christmas with you is the best thing \xf0\x9f\x8e\x84\xe2\xad\x90\xef\xb8\x8f',1096,None,171,171
2021-10-25 18:28:31,"b""@BrexitBuster It's my birthday today. I had a small Christmas cake for my cake. Love Christmas food.""",0,None,1559,2083
2021-10-25 18:28:29,b'RT @losttinoct: Christmas with you is the best thing \xf0\x9f\x8e\x84\xe2\xad\x90\xef\xb8\x8f',1096,None,315,283
2021-10-25 18:28:26,b'Would meena be a killer clause at Christmas? What\xe2\x80\x99s she dressing up as in halloween? She doesn\xe2\x80\x99t really need to dre\xe2\x80\xa6 https://t.co/Zw2DShLL5d',0,None,13153,8951
2021-10-25 18:28:25,b'@pimpstalli Is this about the vmin Christmas song? Cause I remember the rumor was she torpedoed that and if so begone witch',0,None,213,674
